date,side,equipment_type,status,source_file
2022-09-28,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-09-28,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-09-28,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-28,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-28,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-09-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-29,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Drones,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Transport,Captured,warspotting_losses.csv
2022-09-29,Russia,Transport,Captured,warspotting_losses.csv
2022-09-29,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-29,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-29,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2022-09-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-29,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-09-29,Russia,Engineering,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-30,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Transport,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Transport,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Engineering,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Tanks,Damaged,warspotting_losses.csv
2022-09-30,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Transport,Destroyed,warspotting_losses.csv
2022-09-30,Russia,"Radars, jammers",Destroyed,warspotting_losses.csv
2022-09-30,Russia,Transport,Damaged,warspotting_losses.csv
2022-09-30,Russia,Transport,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-09-30,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-09-30,Russia,Transport,Captured,warspotting_losses.csv
2022-09-30,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-01,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Airplanes,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Helicopters,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Transport,Captured,warspotting_losses.csv
2022-10-01,Russia,Transport,Captured,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Helicopters,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Transport,Captured,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-01,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-10-01,Russia,Transport,Captured,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-01,Russia,"Ambulances, medical vehicles",Destroyed,warspotting_losses.csv
2022-10-01,Russia,Engineering,Captured,warspotting_losses.csv
2022-10-01,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2022-10-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-02,Russia,Airplanes,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Drones,Captured,warspotting_losses.csv
2022-10-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Engineering,Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Rocket and missile artillery,Captured,warspotting_losses.csv
2022-10-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-02,Russia,Helicopters,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-02,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-02,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-10-02,Russia,"Ambulances, medical vehicles",Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Captured,warspotting_losses.csv
2022-10-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-10-02,Russia,Transport,Captured,warspotting_losses.csv
2022-10-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Drones,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Captured,warspotting_losses.csv
2022-10-03,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Towed artillery,Damaged,warspotting_losses.csv
2022-10-03,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Transport,Captured,warspotting_losses.csv
2022-10-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Captured,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-03,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Captured,warspotting_losses.csv
2022-10-03,Russia,"Ambulances, medical vehicles",Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-03,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-04,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-04,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-04,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-04,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-04,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Transport,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Transport,Captured,warspotting_losses.csv
2022-10-04,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Transport,Captured,warspotting_losses.csv
2022-10-04,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Transport,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-04,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Engineering,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-05,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Rocket and missile artillery,Captured,warspotting_losses.csv
2022-10-05,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Transport,Captured,warspotting_losses.csv
2022-10-05,Russia,Anti-tank systems,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-05,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-05,Russia,Engineering,Captured,warspotting_losses.csv
2022-10-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-06,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Rocket and missile artillery,Captured,warspotting_losses.csv
2022-10-06,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-06,Russia,Transport,Captured,warspotting_losses.csv
2022-10-06,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Anti-tank systems,Captured,warspotting_losses.csv
2022-10-06,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-06,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Transport,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-06,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-06,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-06,Russia,Airplanes,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-07,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-07,Russia,Transport,Captured,warspotting_losses.csv
2022-10-07,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-07,Russia,"Ambulances, medical vehicles",Captured,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Transport,Captured,warspotting_losses.csv
2022-10-07,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Rocket and missile artillery,Captured,warspotting_losses.csv
2022-10-07,Russia,Drones,Captured,warspotting_losses.csv
2022-10-07,Russia,Transport,Captured,warspotting_losses.csv
2022-10-07,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-07,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Drones,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Transport,Captured,warspotting_losses.csv
2022-10-07,Russia,Transport,Captured,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-07,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Tanks,Captured,warspotting_losses.csv
